"","ID","Dbxref"
"4109","rna4108",c("GeneID:113218529", "Genbank:XR_003304158.1")
"4110","rna4109",c("GeneID:113218529", "Genbank:XR_003304161.1")
"4111","rna4110",c("GeneID:113218529", "Genbank:XR_003304160.1")
"4112","rna4111",c("GeneID:113218529", "Genbank:XR_003304157.1")
"4113","rna4112",c("GeneID:113218529", "Genbank:XR_003304159.1")
"4114","rna4113",c("GeneID:410902", "Genbank:NM_001013361.1", "BEEBASE:GB43456")
"4115","rna4114",c("GeneID:408717", "Genbank:XM_006559088.3", "BEEBASE:GB43444")
"4116","rna4115",c("GeneID:100578397", "Genbank:XM_026438973.1", "BEEBASE:GB43455")
"4117","rna4116",c("GeneID:408718", "Genbank:XM_016910735.2", "BEEBASE:GB43446")
"4118","rna4117",c("GeneID:408718", "Genbank:XM_016910734.2", "BEEBASE:GB43446")
"4119","rna4118",c("GeneID:408718", "Genbank:XM_016910733.2", "BEEBASE:GB43446")
"4120","rna4119",c("GeneID:408718", "Genbank:XM_016910736.2", "BEEBASE:GB43446")
"4121","rna4120",c("GeneID:408718", "Genbank:XM_026438971.1", "BEEBASE:GB43446")
"4122","rna4121",c("GeneID:100578839", "Genbank:XR_003304153.1")
"4123","rna4122",c("GeneID:100578839", "Genbank:XR_001702131.2")
"4124","rna4123",c("GeneID:100578839", "Genbank:XR_003304154.1")
"4125","rna4124",c("GeneID:100578839", "Genbank:XR_003304152.1")
"4126","rna4125",c("GeneID:100578839", "Genbank:XR_001702113.2")
"4127","rna4126",c("GeneID:100578839", "Genbank:XR_408204.3")
"4128","rna4127",c("GeneID:100578839", "Genbank:XR_408206.3")
"4129","rna4128",c("GeneID:100578839", "Genbank:XR_408205.3")
"4130","rna4129",c("GeneID:100578839", "Genbank:XR_001702114.2")
"4131","rna4130",c("GeneID:100578839", "Genbank:XR_001702112.2")
"4132","rna4131",c("GeneID:100578839", "Genbank:XR_001702111.2")
"4133","rna4132",c("GeneID:411453", "Genbank:XM_026446372.1", "BEEBASE:GB43448")
"4134","rna4133",c("GeneID:411453", "Genbank:XM_026446374.1", "BEEBASE:GB43448")
"4135","rna4134",c("GeneID:411453", "Genbank:XM_026446370.1", "BEEBASE:GB43448")
"4136","rna4135",c("GeneID:411453", "Genbank:XM_026446373.1", "BEEBASE:GB43448")
"4137","rna4136",c("GeneID:411453", "Genbank:NM_001160405.2", "BEEBASE:GB43448")
"4138","rna4137",c("GeneID:411453", "Genbank:XM_026446375.1", "BEEBASE:GB43448")
"4139","rna4138",c("GeneID:411453", "Genbank:XM_026446367.1", "BEEBASE:GB43448")
"4140","rna4139",c("GeneID:411453", "Genbank:XM_026446368.1", "BEEBASE:GB43448")
"4141","rna4140",c("GeneID:411453", "Genbank:XM_026446369.1", "BEEBASE:GB43448")
"4142","rna4141",c("GeneID:411453", "Genbank:XM_026446371.1", "BEEBASE:GB43448")
"4143","rna4142",c("GeneID:725743", "Genbank:XM_001120520.5", "BEEBASE:GB43449")
"4144","rna4143",c("GeneID:411452", "Genbank:XM_006559079.3", "BEEBASE:GB43453")
"4145","rna4144",c("GeneID:411452", "Genbank:XM_006559078.3", "BEEBASE:GB43453")
"4146","rna4145",c("GeneID:411452", "Genbank:XM_006559077.3", "BEEBASE:GB43453")
"4147","rna4146",c("GeneID:411452", "Genbank:XM_006559075.2", "BEEBASE:GB43453")
"4148","rna4147",c("GeneID:411452", "Genbank:XM_006559076.2", "BEEBASE:GB43453")
"4149","rna4148",c("GeneID:411452", "Genbank:XM_006559081.3", "BEEBASE:GB43453")
"4150","rna4149",c("GeneID:411452", "Genbank:XM_006559080.3", "BEEBASE:GB43453")
"4151","rna4150",c("GeneID:100576174", "Genbank:XM_003249640.4", "BEEBASE:GB45908")
"4152","rna4151",c("GeneID:410087", "Genbank:XM_026439152.1", "BEEBASE:GB45906")
"4153","rna4152",c("GeneID:724274", "Genbank:XM_001119884.5")
"4154","rna4153",c("GeneID:724367", "Genbank:XM_001120006.5", "BEEBASE:GB45910")
"4155","rna4154",c("GeneID:724405", "Genbank:XM_003249641.4")
"4156","rna4155",c("GeneID:724449", "Genbank:XM_001120137.4", "BEEBASE:GB45912")
"4157","rna4156",c("GeneID:724488", "Genbank:XM_001120194.5", "BEEBASE:GB45913")
"4158","rna4157",c("GeneID:411348", "Genbank:XM_026446395.1", "BEEBASE:GB45905")
"4159","rna4158",c("GeneID:411348", "Genbank:XM_006560431.3", "BEEBASE:GB45905")
"4160","rna4159",c("GeneID:411348", "Genbank:XM_394822.7", "BEEBASE:GB45905")
"4161","rna4160",c("GeneID:411348", "Genbank:XM_016910895.2", "BEEBASE:GB45905")
"4162","rna4161",c("GeneID:411348", "Genbank:XM_026446396.1", "BEEBASE:GB45905")
"4163","rna4162",c("GeneID:732492", "Genbank:NR_031509.1", "miRBase:MI0001576")
"4164","rna4163",c("GeneID:732492", "miRBase:MIMAT0001472", "miRBase:MI0001576")
"4165","rna4164",c("GeneID:100629034", "Genbank:NR_039503.1", "miRBase:MI0016213")
"4166","rna4165",c("GeneID:100629034", "miRBase:MIMAT0018583", "miRBase:MI0016213")
"4167","rna4166",c("GeneID:100315665", "Genbank:NR_034290.1", "miRBase:MI0005735")
"4168","rna4167",c("GeneID:100315665", "miRBase:MIMAT0004426", "miRBase:MI0005735")
"4169","rna4168",c("GeneID:408715", "Genbank:XM_006560722.3", "BEEBASE:GB11729")
"4170","rna4169",c("GeneID:408715", "Genbank:XM_006560723.3", "BEEBASE:GB11729")
"4171","rna4170",c("GeneID:408715", "Genbank:XM_392251.7", "BEEBASE:GB11729")
"4172","rna4171",c("GeneID:408715", "Genbank:XR_408826.3", "BEEBASE:GB11729")
"4173","rna4172",c("GeneID:408715", "Genbank:XM_006560724.3", "BEEBASE:GB11729")
"4174","rna4173",c("GeneID:102656562", "Genbank:XR_003306560.1")
"4175","rna4174",c("GeneID:551009", "Genbank:XM_623404.6", "BEEBASE:GB41569")
"4176","rna4175",c("GeneID:551009", "Genbank:XM_006560719.2", "BEEBASE:GB41569")
"4177","rna4176",c("GeneID:412824", "Genbank:XM_006560717.3", "BEEBASE:GB41553")
"4178","rna4177",c("GeneID:100578420", "Genbank:XM_003249771.4", "BEEBASE:GB50772")
"4179","rna4178",c("GeneID:100578420", "Genbank:XR_001702239.2", "BEEBASE:GB50772")
"4180","rna4179",c("GeneID:100578420", "Genbank:XM_006561079.3", "BEEBASE:GB50772")
"4181","rna4180",c("GeneID:107964054", "Genbank:XR_001702184.2")
"4182","rna4181",c("GeneID:107964083", "Genbank:XR_001702240.2")
"4183","rna4182",c("GeneID:408714", "Genbank:XM_006561081.3", "BEEBASE:GB50769")
"4184","rna4183",c("GeneID:408714", "Genbank:XM_006561080.3", "BEEBASE:GB50769")
"4185","rna4184",c("GeneID:408714", "Genbank:XM_026446397.1", "BEEBASE:GB50769")
"4186","rna4185",c("GeneID:102654245", "Genbank:XM_026439153.1")
"4187","rna4186",c("GeneID:100578727", "Genbank:XM_016910979.2", "BEEBASE:GB50767")
"4188","rna4187",c("GeneID:100578727", "Genbank:XM_003249776.4", "BEEBASE:GB50767")
"4189","rna4188",c("GeneID:100578727", "Genbank:XM_016910976.2", "BEEBASE:GB50767")
"4190","rna4189",c("GeneID:100578727", "Genbank:XM_006561084.3", "BEEBASE:GB50767")
"4191","rna4190",c("GeneID:100578727", "Genbank:XM_016910978.2", "BEEBASE:GB50767")
"4192","rna4191",c("GeneID:100578727", "Genbank:XM_016910977.2", "BEEBASE:GB50767")
"4193","rna4192",c("GeneID:100577598", "Genbank:XM_026446437.1", "BEEBASE:GB50766")
"4194","rna4193",c("GeneID:100577598", "Genbank:XM_006561086.3", "BEEBASE:GB50766")
"4195","rna4194",c("GeneID:100577598", "Genbank:XM_016910922.2", "BEEBASE:GB50766")
"4196","rna4195",c("GeneID:100576249", "Genbank:XM_016910921.2", "BEEBASE:GB50777")
"4197","rna4196",c("GeneID:410897", "Genbank:XM_394373.5", "BEEBASE:GB50764")
"4198","rna4197",c("GeneID:408713", "Genbank:XM_026446438.1", "BEEBASE:GB50778")
"4199","rna4198",c("GeneID:410896", "Genbank:XM_394372.7", "BEEBASE:GB50763")
"4200","rna4199",c("GeneID:408712", "Genbank:XM_392248.7", "BEEBASE:GB50779")
"4201","rna4200",c("GeneID:552020", "Genbank:XM_006561089.3", "BEEBASE:GB50780")
"4202","rna4201",c("GeneID:552020", "Genbank:XM_026439023.1", "BEEBASE:GB50780")
"4203","rna4202",c("GeneID:113218591", "Genbank:XR_003304168.1")
"4204","rna4203",c("GeneID:408711", "Genbank:XM_392247.7", "BEEBASE:GB50784")
"4205","rna4204",c("GeneID:408711", "Genbank:XM_016910732.2", "BEEBASE:GB50784")
"4206","rna4205",c("GeneID:410895", "Genbank:XM_026439020.1", "BEEBASE:GB50787")
"4207","rna4206",c("GeneID:410895", "Genbank:XM_026439021.1", "BEEBASE:GB50787")
"4208","rna4207",c("GeneID:410895", "Genbank:XM_026439018.1", "BEEBASE:GB50787")
"4209","rna4208",c("GeneID:410895", "Genbank:XM_026439019.1", "BEEBASE:GB50787")
"4210","rna4209",c("GeneID:107964043", "Genbank:XR_001702109.1")
"4211","rna4210",c("GeneID:113218592", "Genbank:XR_003304169.1")
"4212","rna4211",c("GeneID:107964042", "Genbank:XR_001702108.1")
"4213","rna4212",c("GeneID:410894", "Genbank:XM_394370.5", "BEEBASE:GB50761")
"4214","rna4213",c("GeneID:410893", "Genbank:XM_026439200.1", "BEEBASE:GB50795")
"4215","rna4214",c("GeneID:410893", "Genbank:XM_026439201.1", "BEEBASE:GB50795")
"4216","rna4215",c("GeneID:410893", "Genbank:XM_026439204.1", "BEEBASE:GB50795")
"4217","rna4216",c("GeneID:410893", "Genbank:XM_026439202.1", "BEEBASE:GB50795")
"4218","rna4217",c("GeneID:410893", "Genbank:XM_026439205.1", "BEEBASE:GB50795")
"4219","rna4218",c("GeneID:410893", "Genbank:XM_026439203.1", "BEEBASE:GB50795")
"4220","rna4219",c("GeneID:410893", "Genbank:XM_026439197.1", "BEEBASE:GB50795")
"4221","rna4220",c("GeneID:410893", "Genbank:XM_026439196.1", "BEEBASE:GB50795")
"4222","rna4221",c("GeneID:410893", "Genbank:XM_026439199.1", "BEEBASE:GB50795")
"4223","rna4222",c("GeneID:410893", "Genbank:XM_026439198.1", "BEEBASE:GB50795")
"4224","rna4223",c("GeneID:408710", "Genbank:XR_003304213.1", "BEEBASE:GB50757")
"4225","rna4224",c("GeneID:408710", "Genbank:XR_003304212.1", "BEEBASE:GB50757")
"4226","rna4225",c("GeneID:408710", "Genbank:XR_003304211.1", "BEEBASE:GB50757")
"4227","rna4226",c("GeneID:408710", "Genbank:XM_006561094.3", "BEEBASE:GB50757")
"4228","rna4227",c("GeneID:408710", "Genbank:XM_392246.7", "BEEBASE:GB50757")
"4229","rna4228",c("GeneID:726303", "Genbank:XM_001122051.5", "BEEBASE:GB50796")
"4230","rna4229",c("GeneID:551849", "Genbank:XM_006561097.3", "BEEBASE:GB50756")
"4231","rna4230",c("GeneID:551849", "Genbank:XM_006561101.3", "BEEBASE:GB50756")
"4232","rna4231",c("GeneID:410888", "Genbank:XM_026446470.1", "BEEBASE:GB50800")
"4233","rna4232",c("GeneID:410888", "Genbank:XM_026446469.1", "BEEBASE:GB50800")
"4234","rna4233",c("GeneID:410888", "Genbank:XM_016910861.2", "BEEBASE:GB50800")
"4235","rna4234",c("GeneID:104794341", "Genbank:NR_127319.1", "miRBase:MI0020314")
"4236","rna4235",c("GeneID:104794341", "miRBase:MIMAT0023667", "miRBase:MI0020314")
"4237","rna4236",c("GeneID:104797380", "Genbank:NR_127343.1", "miRBase:MI0031788")
"4238","rna4237",c("GeneID:104797380", "miRBase:MIMAT0037266", "miRBase:MI0031788")
"4239","rna4238",c("GeneID:107964069", "Genbank:XR_003306562.1")
"4240","rna4239",c("GeneID:107964069", "Genbank:XR_001702206.2")
"4241","rna4240",c("GeneID:107964069", "Genbank:XR_001702208.2")
"4242","rna4241",c("GeneID:107964069", "Genbank:XM_016910863.2")
"4243","rna4242",c("GeneID:107964103", "Genbank:XR_001702281.2")
"4244","rna4243",c("GeneID:408705", "Genbank:XM_026438908.1", "BEEBASE:GB50753")
"4245","rna4244",c("GeneID:408705", "Genbank:XM_026438907.1", "BEEBASE:GB50753")
"4246","rna4245",c("GeneID:408705", "Genbank:XM_016910960.2", "BEEBASE:GB50753")
"4247","rna4246",c("GeneID:551773", "Genbank:XM_624160.5", "BEEBASE:GB50801")
"4248","rna4247",c("GeneID:551743", "Genbank:XM_026439058.1", "BEEBASE:GB50802")
"4249","rna4248",c("GeneID:724162", "Genbank:XM_006561111.3", "BEEBASE:GB50804")
"4250","rna4249",c("GeneID:413265", "Genbank:XM_026439154.1", "BEEBASE:GB50808")
"4251","rna4250",c("GeneID:113218582", "Genbank:XM_026446507.1")
"4252","rna4251",c("GeneID:552307", "Genbank:XM_026446503.1", "BEEBASE:GB50751")
"4253","rna4252",c("GeneID:552346", "Genbank:XM_624722.6", "BEEBASE:GB50750")
"4254","rna4253",c("GeneID:724424", "Genbank:XM_026446502.1", "BEEBASE:GB50809")
"4255","rna4254",c("GeneID:724424", "Genbank:XM_006561112.3", "BEEBASE:GB50809")
"4256","rna4255",c("GeneID:411955", "Genbank:XM_006561115.3", "BEEBASE:GB50749")
"4257","rna4256",c("GeneID:411955", "Genbank:XM_006561116.3", "BEEBASE:GB50749")
"4258","rna4257",c("GeneID:100579003", "Genbank:XM_003249777.4", "BEEBASE:GB50748")
"4259","rna4258",c("GeneID:552405", "Genbank:XM_026446505.1", "BEEBASE:GB50811")
"4260","rna4259",c("GeneID:552405", "Genbank:XM_026446506.1", "BEEBASE:GB50811")
"4261","rna4260",c("GeneID:552422", "Genbank:XM_624796.6", "BEEBASE:GB50747")
"4262","rna4261",c("GeneID:724598", "Genbank:XM_026439156.1")
"4263","rna4262",c("GeneID:410127", "Genbank:XM_393610.7", "BEEBASE:GB50813")
"4264","rna4263",c("GeneID:410127", "Genbank:XR_409009.3", "BEEBASE:GB50813")
"4265","rna4264",c("GeneID:410127", "Genbank:XM_006561119.3", "BEEBASE:GB50813")
"4266","rna4265",c("GeneID:410127", "Genbank:XM_006561121.3", "BEEBASE:GB50813")
"4267","rna4266",c("GeneID:410127", "Genbank:XM_016910694.2", "BEEBASE:GB50813")
"4268","rna4267",c("GeneID:410127", "Genbank:XM_016910692.2", "BEEBASE:GB50813")
"4269","rna4268",c("GeneID:410127", "Genbank:XM_006561120.3", "BEEBASE:GB50813")
"4270","rna4269",c("GeneID:413928", "Genbank:XM_397367.5", "BEEBASE:GB50815")
"4271","rna4270",c("GeneID:552471", "Genbank:XM_006561122.3", "BEEBASE:GB50746")
"4272","rna4271",c("GeneID:552483", "Genbank:XM_006561123.3", "BEEBASE:GB50816")
"4273","rna4272",c("GeneID:411349", "Genbank:XM_394823.7", "BEEBASE:GB50745")
"4274","rna4273",c("GeneID:411349", "Genbank:XM_006561124.3", "BEEBASE:GB50745")
"4275","rna4274",c("GeneID:102654426", "Genbank:XM_006561129.3")
"4276","rna4275",c("GeneID:409038", "Genbank:XM_006561127.3", "BEEBASE:GB50744")
"4277","rna4276",c("GeneID:409038", "Genbank:XM_392566.7", "BEEBASE:GB50744")
"4278","rna4277",c("GeneID:409038", "Genbank:XM_006561128.3", "BEEBASE:GB50744")
"4279","rna4278",c("GeneID:409038", "Genbank:XM_006561126.3", "BEEBASE:GB50744")
"4280","rna4279",c("GeneID:409039", "Genbank:XM_392567.7", "BEEBASE:GB50819")
"4281","rna4280",c("GeneID:409039", "Genbank:XM_006561125.3", "BEEBASE:GB50819")
"4282","rna4281",c("GeneID:409040", "Genbank:XM_006561078.3", "BEEBASE:GB50822")
"4283","rna4282",c("GeneID:409040", "Genbank:NM_001077811.1", "BEEBASE:GB50822")
"4284","rna4283",c("GeneID:725008", "Genbank:XM_006561130.3", "BEEBASE:GB50824")
"4285","rna4284",c("GeneID:725008", "Genbank:XM_006561132.3", "BEEBASE:GB50824")
"4286","rna4285",c("GeneID:725008", "Genbank:XM_001120910.5", "BEEBASE:GB50824")
"4287","rna4286",c("GeneID:725008", "Genbank:XM_006561131.3", "BEEBASE:GB50824")
"4288","rna4287",c("GeneID:102654452", "Genbank:XM_026439157.1")
"4289","rna4288",c("GeneID:725119", "Genbank:XM_006561133.3", "BEEBASE:GB50743")
"4290","rna4289",c("GeneID:725119", "Genbank:XM_026439027.1", "BEEBASE:GB50743")
"4291","rna4290",c("GeneID:725164", "Genbank:XM_026446442.1", "BEEBASE:GB50828")
"4292","rna4291",c("GeneID:725164", "Genbank:XM_026446441.1", "BEEBASE:GB50828")
"4293","rna4292",c("GeneID:725164", "Genbank:XM_026446444.1", "BEEBASE:GB50828")
"4294","rna4293",c("GeneID:725164", "Genbank:XM_006561136.3", "BEEBASE:GB50828")
"4295","rna4294",c("GeneID:725164", "Genbank:XM_026446446.1", "BEEBASE:GB50828")
"4296","rna4295",c("GeneID:725164", "Genbank:XM_026446443.1", "BEEBASE:GB50828")
"4297","rna4296",c("GeneID:725164", "Genbank:XM_026446445.1", "BEEBASE:GB50828")
"4298","rna4297",c("GeneID:725164", "Genbank:XM_026446447.1", "BEEBASE:GB50828")
"4299","rna4298",c("GeneID:725164", "Genbank:XM_026446448.1", "BEEBASE:GB50828")
"4300","rna4299",c("GeneID:413060", "Genbank:XM_396511.7", "BEEBASE:GB50829")
"4301","rna4300",c("GeneID:413060", "Genbank:XM_016910962.2", "BEEBASE:GB50829")
"4302","rna4301",c("GeneID:100579058", "Genbank:XM_016910937.2", "BEEBASE:GB50830")
"4303","rna4302",c("GeneID:100579058", "Genbank:XM_006561148.3", "BEEBASE:GB50830")
"4304","rna4303",c("GeneID:100579058", "Genbank:XM_003249756.4", "BEEBASE:GB50830")
"4305","rna4304",c("GeneID:410891", "Genbank:XM_026438945.1", "BEEBASE:GB50741")
"4306","rna4305",c("GeneID:113218585", "Genbank:XR_003304149.1")
"4307","rna4306",c("GeneID:410890", "Genbank:XM_016918028.2", "BEEBASE:GB50831")
"4308","rna4307",c("GeneID:725396", "Genbank:XM_001121250.5", "BEEBASE:GB50832")
"4309","rna4308",c("GeneID:408708", "Genbank:XM_006561151.3", "BEEBASE:GB50740")
"4310","rna4309",c("GeneID:408708", "Genbank:XM_003249757.4", "BEEBASE:GB50740")
"4311","rna4310",c("GeneID:408708", "Genbank:XM_392244.7", "BEEBASE:GB50740")
"4312","rna4311",c("GeneID:408708", "Genbank:XM_006561152.3", "BEEBASE:GB50740")
"4313","rna4312",c("GeneID:408708", "Genbank:XM_006561150.3", "BEEBASE:GB50740")
"4314","rna4313",c("GeneID:725429", "Genbank:XM_001121279.5", "BEEBASE:GB50833")
"4315","rna4314",c("GeneID:410889", "Genbank:XM_623131.6", "BEEBASE:GB50834")
"4316","rna4315",c("GeneID:725530", "Genbank:XM_006561153.3", "BEEBASE:GB50738")
"4317","rna4316",c("GeneID:100576320", "Genbank:XM_006561157.3", "BEEBASE:GB50737")
"4318","rna4317",c("GeneID:107963989", "Genbank:XM_026439043.1")
"4319","rna4318",c("GeneID:725506", "Genbank:XM_026439044.1", "BEEBASE:GB50735")
"4320","rna4319",c("GeneID:113218596", "Genbank:XR_003304176.1")
"4321","rna4320",c("GeneID:725588", "Genbank:XM_026439235.1", "BEEBASE:GB50837")
"4322","rna4321",c("GeneID:725625", "Genbank:XM_001121453.5", "BEEBASE:GB50734")
"4323","rna4322",c("GeneID:113218610", "Genbank:XR_003304215.1")
"4324","rna4323",c("GeneID:100576512", "Genbank:XM_003249760.4", "BEEBASE:GB50733")
"4325","rna4324",c("GeneID:100576512", "Genbank:XM_003249761.4", "BEEBASE:GB50733")
"4326","rna4325",c("GeneID:113218595", "Genbank:XM_026439036.1")
"4327","rna4326",c("GeneID:725757", "Genbank:XM_001121566.5", "BEEBASE:GB50732")
"4328","rna4327",c("GeneID:725757", "Genbank:XM_006561161.3", "BEEBASE:GB50732")
"4329","rna4328",c("GeneID:725757", "Genbank:XM_006561160.3", "BEEBASE:GB50732")
"4330","rna4329",c("GeneID:725757", "Genbank:XM_006561159.3", "BEEBASE:GB50732")
"4331","rna4330",c("GeneID:725789", "Genbank:XM_001121596.5", "BEEBASE:GB50731")
"4332","rna4331",c("GeneID:725742", "Genbank:XM_001120244.5", "BEEBASE:GB50840")
"4333","rna4332",c("GeneID:408706", "Genbank:XM_006561162.2", "BEEBASE:GB50730")
"4334","rna4333",c("GeneID:408706", "Genbank:XM_623196.5", "BEEBASE:GB50730")
"4335","rna4334",c("GeneID:725826", "Genbank:XM_026446386.1", "BEEBASE:GB50841")
"4336","rna4335",c("GeneID:725860", "Genbank:XM_006561164.3", "BEEBASE:GB50729")
"4337","rna4336",c("GeneID:725860", "Genbank:XM_026446387.1", "BEEBASE:GB50729")
"4338","rna4337",c("GeneID:725860", "Genbank:XM_006561166.3", "BEEBASE:GB50729")
"4339","rna4338",c("GeneID:725860", "Genbank:XM_006561163.3", "BEEBASE:GB50729")
"4340","rna4339",c("GeneID:725891", "Genbank:XM_026446385.1", "BEEBASE:GB50845")
"4341","rna4340",c("GeneID:725891", "Genbank:XM_006561169.3", "BEEBASE:GB50845")
"4342","rna4341",c("GeneID:725891", "Genbank:XM_006561170.3", "BEEBASE:GB50845")
"4343","rna4342",c("GeneID:725891", "Genbank:XM_001121685.5", "BEEBASE:GB50845")
"4344","rna4343",c("GeneID:100629035", "Genbank:NR_039504.1", "miRBase:MI0016214")
"4345","rna4344",c("GeneID:100629035", "miRBase:MIMAT0018584", "miRBase:MI0016214")
"4346","rna4345",c("GeneID:412076", "Genbank:XM_395542.6", "BEEBASE:GB50846")
"4347","rna4346",c("GeneID:412077", "Genbank:XM_395543.6", "BEEBASE:GB50847")
"4348","rna4347",c("GeneID:726009", "Genbank:XM_001120413.5", "BEEBASE:GB50728")
"4349","rna4348",c("GeneID:551412", "Genbank:XM_623805.5")
"4350","rna4349",c("GeneID:726085", "Genbank:XM_006561172.3", "BEEBASE:GB50727")
"4351","rna4350",c("GeneID:551508", "Genbank:XM_623902.5", "BEEBASE:GB50725")
"4352","rna4351",c("GeneID:409566", "Genbank:XM_393072.7", "BEEBASE:GB50850")
"4353","rna4352",c("GeneID:412678", "Genbank:XM_396134.7", "BEEBASE:GB50851")
"4354","rna4353",c("GeneID:413955", "Genbank:XM_397392.7", "BEEBASE:GB50852")
"4355","rna4354",c("GeneID:413955", "Genbank:XM_006561174.3", "BEEBASE:GB50852")
"4356","rna4355",c("GeneID:413955", "Genbank:XM_006561175.3", "BEEBASE:GB50852")
"4357","rna4356",c("GeneID:412127", "Genbank:XM_395591.6", "BEEBASE:GB50724")
"4358","rna4357",c("GeneID:410887", "Genbank:XM_026446473.1", "BEEBASE:GB50853")
"4359","rna4358",c("GeneID:410887", "Genbank:XM_026446472.1", "BEEBASE:GB50853")
"4360","rna4359",c("GeneID:410887", "Genbank:XM_006561176.3", "BEEBASE:GB50853")
"4361","rna4360",c("GeneID:726187", "Genbank:XM_026438940.1", "BEEBASE:GB50854")
"4362","rna4361",c("GeneID:726187", "Genbank:XM_026438941.1", "BEEBASE:GB50854")
"4363","rna4362",c("GeneID:726295", "Genbank:XM_016911019.2", "BEEBASE:GB13072")
"4364","rna4363",c("GeneID:726295", "Genbank:XM_026439099.1", "BEEBASE:GB13072")
"4365","rna4364",c("GeneID:410886", "Genbank:XM_026446465.1", "BEEBASE:GB12243")
"4366","rna4365",c("GeneID:410886", "Genbank:XM_394362.6", "BEEBASE:GB12243")
"4367","rna4366",c("GeneID:551254", "Genbank:XM_006561181.3", "BEEBASE:GB50857")
"4368","rna4367",c("GeneID:551254", "Genbank:XM_016910948.2", "BEEBASE:GB50857")
"4369","rna4368",c("GeneID:551254", "Genbank:XM_623645.6", "BEEBASE:GB50857")
"4370","rna4369",c("GeneID:410885", "Genbank:XM_394361.5", "BEEBASE:GB50858")
"4371","rna4370",c("GeneID:410884", "Genbank:XM_394360.4", "BEEBASE:GB50722")
"4372","rna4371",c("GeneID:551123", "Genbank:XM_026439281.1")
"4373","rna4372",c("GeneID:551123", "Genbank:XM_026439282.1")
"4374","rna4373",c("GeneID:551123", "Genbank:XM_026439266.1")
"4375","rna4374",c("GeneID:551123", "Genbank:XM_026439265.1")
"4376","rna4375",c("GeneID:551123", "Genbank:XM_026439273.1")
"4377","rna4376",c("GeneID:551123", "Genbank:XM_026439272.1")
"4378","rna4377",c("GeneID:551123", "Genbank:XM_026439267.1")
"4379","rna4378",c("GeneID:551123", "Genbank:XM_026439279.1")
"4380","rna4379",c("GeneID:551123", "Genbank:XM_026439277.1")
"4381","rna4380",c("GeneID:551123", "Genbank:XM_026439280.1")
"4382","rna4381",c("GeneID:551123", "Genbank:XM_026439268.1")
"4383","rna4382",c("GeneID:551123", "Genbank:XM_026439270.1")
"4384","rna4383",c("GeneID:551123", "Genbank:XM_026439275.1")
"4385","rna4384",c("GeneID:551123", "Genbank:XM_026439278.1")
"4386","rna4385",c("GeneID:551123", "Genbank:XM_026439274.1")
"4387","rna4386",c("GeneID:551123", "Genbank:XM_026439285.1")
"4388","rna4387",c("GeneID:551123", "Genbank:XM_016910669.2")
"4389","rna4388",c("GeneID:551123", "Genbank:XM_016910671.2")
"4390","rna4389",c("GeneID:551123", "Genbank:XM_026439271.1")
"4391","rna4390",c("GeneID:551123", "Genbank:XM_026439276.1")
"4392","rna4391",c("GeneID:551123", "Genbank:XM_026439284.1")
"4393","rna4392",c("GeneID:551123", "Genbank:XM_016910672.2")
"4394","rna4393",c("GeneID:551123", "Genbank:XM_026439283.1")
"4395","rna4394",c("GeneID:551123", "Genbank:XM_016910663.2")
"4396","rna4395",c("GeneID:551123", "Genbank:XM_006563747.3")
"4397","rna4396",c("GeneID:102654210", "Genbank:XR_001702200.2")
"4398","rna4397",c("GeneID:100577125", "Genbank:XR_409756.3")
"4399","rna4398",c("GeneID:102654085", "Genbank:XR_003304217.1")
"4400","rna4399",c("GeneID:410883", "Genbank:XM_394359.6", "BEEBASE:GB48916")
"4401","rna4400",c("GeneID:100577268", "Genbank:XM_006563745.3", "BEEBASE:GB48917")
"4402","rna4401",c("GeneID:100577268", "Genbank:XM_006563746.3", "BEEBASE:GB48917")
"4403","rna4402",c("GeneID:100577268", "Genbank:XM_016910914.2", "BEEBASE:GB48917")
"4404","rna4403",c("GeneID:100577268", "Genbank:XM_006563744.3", "BEEBASE:GB48917")
"4405","rna4404",c("GeneID:100577268", "Genbank:XM_016910915.2", "BEEBASE:GB48917")
"4406","rna4405",c("GeneID:410882", "Genbank:XM_016910911.2", "BEEBASE:GB48919")
"4407","rna4406",c("GeneID:410882", "Genbank:XM_026446430.1", "BEEBASE:GB48919")
"4408","rna4407",c("GeneID:410882", "Genbank:XM_026446429.1", "BEEBASE:GB48919")
"4409","rna4408",c("GeneID:410882", "Genbank:XM_026446431.1", "BEEBASE:GB48919")
"4410","rna4409",c("GeneID:410882", "Genbank:XM_026446432.1", "BEEBASE:GB48919")
"4411","rna4410",c("GeneID:410882", "Genbank:XM_026446433.1", "BEEBASE:GB48919")
"4412","rna4411",c("GeneID:410882", "Genbank:XM_026446435.1", "BEEBASE:GB48919")
"4413","rna4412",c("GeneID:410882", "Genbank:XM_026446434.1", "BEEBASE:GB48919")
"4414","rna4413",c("GeneID:410882", "Genbank:XM_026446436.1", "BEEBASE:GB48919")
"4415","rna4414",c("GeneID:104794316", "Genbank:NR_127305.1", "miRBase:MI0020213")
"4416","rna4415",c("GeneID:104794316", "miRBase:MIMAT0023546", "miRBase:MI0020213")
"4417","rna4416",c("GeneID:104794316", "miRBase:MIMAT0023545", "miRBase:MI0020213")
